N§rªšÚºŠrª‚j																							
2.61	4.00	15.12	44.31	775.00	6.00	72.21	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	0.00	0.00	1.82	1.80	71.26
2.63	4.00	15.59	43.53	775.00	6.00	72.21	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	0.00	0.00	1.83	1.80	71.26
2.65	3.87	15.12	43.53	750.00	6.00	72.21	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	0.00	0.00	1.83	1.80	71.25
2.67	3.87	15.59	43.53	750.00	6.00	72.21	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.50	14.80	0.00	0.00	0.00	1.83	1.81	71.25
2.69	3.87	15.12	43.53	750.00	6.00	73.32	0.00	0.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.50	14.80	0.00	0.00	0.00	1.82	1.81	71.25
2.72	4.00	16.06	43.53	750.00	6.00	73.32	2.78	0.00	-12.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.80	0.00	0.00	0.00	1.66	1.81	71.25
2.74	7.37	23.11	43.53	1425.00	20.00	73.32	6.67	0.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.80	0.00	1.30	1.00	1.70	1.80	71.25
2.76	6.37	23.58	43.53	1575.00	20.00	73.32	10.56	9.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.80	0.00	0.00	0.00	1.53	1.78	71.24
2.78	7.00	26.40	42.74	1900.00	30.00	73.32	8.89	17.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.80	0.00	1.73	2.00	0.97	1.73	71.24
2.81	4.87	25.93	42.74	1325.00	14.00	73.32	3.33	20.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.80	0.00	4.44	4.00	0.98	1.67	71.24
2.83	6.87	23.11	42.74	1575.00	22.00	73.32	7.22	21.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.50	14.80	0.00	2.19	2.00	0.98	1.61	71.23
2.85	6.75	24.05	42.74	1750.00	34.00	73.32	13.33	24.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.80	0.00	2.48	2.00	1.14	1.57	71.23
2.87	9.25	22.64	42.74	2050.00	42.00	73.32	23.33	28.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.50	14.80	0.00	2.45	2.00	1.39	1.54	71.22
2.89	12.63	23.11	43.14	2525.00	70.00	73.32	37.22	34.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.90	0.00	2.26	2.00	1.38	1.51	71.21
2.92	13.13	21.23	45.10	2750.00	78.00	73.32	36.67	42.00	-4.00	0.00	1.00	0.00	0.00	0.00	1.00	13.50	14.90	0.00	2.51	3.00	1.63	1.50	71.20
2.94	12.88	17.00	45.49	2900.00	86.00	73.32	35.56	50.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.60	14.90	0.00	1.79	2.00	1.62	1.48	71.18
2.96	12.50	18.88	45.49	2550.00	68.00	74.43	31.11	56.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.60	14.90	0.00	4.15	4.00	1.61	1.47	71.17
2.98	10.88	24.52	45.49	2500.00	58.00	74.43	15.00	61.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	14.90	0.00	4.66	5.00	2.18	1.49	71.16
3.01	2.50	18.88	44.71	1375.00	6.00	74.43	0.00	64.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	14.90	0.00	5.93	6.00	1.68	1.48	71.16
3.03	2.50	17.47	44.71	1300.00	6.00	74.43	0.00	63.00	-4.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	14.90	0.00	6.06	6.00	1.89	1.49	71.16
3.05	2.62	19.82	44.31	1225.00	6.00	74.43	0.00	59.00	-4.00	0.00	1.00	0.00	1.00	0.00	0.00	13.60	14.90	0.00	6.40	6.00	1.79	1.50	71.16
3.07	2.75	23.11	44.31	1100.00	6.00	75.54	0.00	50.00	-4.00	0.00	1.00	0.00	1.00	0.00	0.00	13.60	14.90	0.00	5.47	5.00	1.76	1.50	71.16
3.10	3.12	22.17	43.53	925.00	6.00	75.54	0.00	43.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	14.90	0.00	5.90	6.00	1.82	1.52	71.16
3.12	3.50	22.17	42.35	825.00	6.00	75.54	0.00	34.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.60	14.90	0.00	5.66	6.00	1.82	1.58	71.16
3.14	3.25	14.65	39.61	775.00	4.00	75.54	0.00	20.00	-12.00	0.00	1.00	0.00	1.00	0.00	1.00	13.60	14.90	0.00	0.00	0.00	1.97	1.64	71.16
3.16	3.37	22.17	39.61	700.00	4.00	76.65	0.00	8.00	-12.00	0.00	1.00	0.00	1.00	0.00	0.00	13.60	14.90	0.00	0.00	0.00	1.78	1.69	71.16
3.18	4.00	18.88	38.82	875.00	10.00	76.65	3.33	3.00	-4.00	0.00	1.00	0.00	0.00	0.00	0.00	13.60	14.90	0.00	0.00	0.00	1.58	1.72	71.15
